customer_id,application_id,application_seq,application_date,age,income,loan_amount,loan_term,num_credit_lines,num_delinquencies,utilization_rate,debt_to_income,credit_score,credit_risk,channel_online,channel_branch,prev_fraud_flag,employment_years,savings_balance,recent_transaction_count,default_flag,fraud_flag
170,246,1,2022-01-01,54,445011,134992,17,1,1,0.296,0.4,721,2,0,1,0,1,40071,0,0,0
170,247,2,2022-09-01,54,457528,246080,21,0,0,0.334,0.283,703,2,0,1,0,1,47771,0,0,1
170,248,3,2023-05-02,55,451458,370366,19,1,1,0.192,0.272,737,2,0,1,0,2,99205,0,0,0
171,249,1,2022-01-01,29,239692,88110,17,7,0,0.247,0.356,586,3,1,0,0,8,267408,0,1,0
172,250,1,2022-01-01,29,390307,23893,13,4,0,0.373,0.167,583,3,0,1,0,1,52850,19,0,1
173,251,1,2022-01-01,21,344008,170816,45,4,1,0.582,0.008,611,3,1,0,0,3,114294,12,0,0
174,252,1,2022-01-01,67,331333,440150,8,8,0,0.178,0.267,684,3,0,1,0,2,18934,7,0,0
174,253,2,2022-08-01,67,320592,379418,10,9,1,0.319,0.234,673,3,1,0,0,2,19064,8,0,0
174,254,3,2022-11-01,67,339778,268773,9,9,0,0.263,0.0,680,3,1,0,0,2,20835,6,0,1
175,255,1,2022-01-01,57,518688,258669,16,4,1,0.443,0.946,649,3,1,0,0,4,203820,12,1,0
176,256,1,2022-01-01,23,339892,89411,36,11,0,0.041,0.664,635,3,0,1,0,9,263217,8,0,0
177,257,1,2022-01-01,55,389900,283076,21,7,0,0.535,0.454,797,1,1,0,0,9,178860,5,0,0
178,258,1,2022-01-01,59,619094,66980,76,0,0,0.333,0.607,677,3,0,1,0,14,62196,0,0,0
178,259,2,2022-09-01,59,641818,89957,83,0,1,0.188,0.335,701,2,0,1,0,14,38096,0,1,0
178,260,3,2022-09-01,59,692371,91102,74,1,1,0.249,0.363,729,2,1,0,0,14,29279,0,0,0
179,261,1,2022-01-01,31,377129,141845,64,5,0,0.0,0.52,754,2,0,1,0,0,39622,15,0,0
179,262,2,2022-09-01,31,383637,201871,61,5,1,0.305,0.64,743,2,1,0,0,0,60180,7,0,1
180,263,1,2022-01-01,36,150182,147929,83,9,0,0.434,0.731,632,3,0,1,0,2,23392,9,0,0
180,264,2,2022-09-01,36,147018,157867,85,9,0,0.356,0.626,591,3,1,0,0,2,27328,11,1,0
181,265,1,2022-01-01,43,536280,169269,55,9,1,0.299,0.963,684,3,1,0,0,10,134253,10,0,0
181,266,2,2022-05-02,43,528026,120260,55,11,1,0.289,0.878,706,2,0,1,0,10,168047,8,0,0
182,267,1,2022-01-01,22,121727,101604,33,8,0,0.329,0.209,675,3,0,1,0,1,37837,14,0,0
182,268,2,2022-11-01,22,124317,88653,29,8,1,0.004,0.009,676,3,0,1,0,1,37310,10,0,0
183,269,1,2022-01-01,36,180470,32117,73,5,0,0.414,0.128,679,3,1,0,0,6,621169,14,1,0
184,270,1,2022-01-01,45,398355,45388,40,11,1,0.464,0.442,663,3,0,1,0,10,8969,9,0,0
185,271,1,2022-01-01,55,234201,48005,8,10,1,0.614,0.222,717,2,1,0,0,8,45145,10,0,0
185,272,2,2022-10-01,55,240426,51264,16,11,1,0.564,0.346,731,2,1,0,0,8,56816,9,0,0
186,273,1,2022-01-01,37,373835,137397,52,10,0,0.173,0.236,701,2,0,1,0,3,39071,6,0,0
186,274,2,2022-07-02,37,402478,216425,48,11,0,0.272,0.418,715,2,0,1,0,3,36040,17,0,0
187,275,1,2022-01-01,40,572545,133023,39,3,1,0.28,0.187,641,3,1,0,0,0,194668,1,0,0
188,276,1,2022-01-01,35,276400,101181,37,1,1,0.265,0.596,782,2,1,0,0,2,54497,0,0,0
189,277,1,2022-01-01,50,223288,294069,71,3,1,0.168,0.795,796,1,1,0,0,0,98413,9,0,0
189,278,2,2022-11-01,50,207666,247761,76,1,0,0.198,0.703,776,2,0,1,0,0,113203,9,0,0
190,279,1,2022-01-01,61,478373,263995,49,0,1,0.069,0.404,516,4,1,0,0,3,34448,9,0,0
191,280,1,2022-01-01,44,225410,82751,84,7,0,0.472,0.611,546,4,0,1,0,6,33633,8,0,0
191,281,2,2022-10-01,44,250666,95339,81,8,0,0.578,0.74,587,3,0,1,0,6,39627,14,0,0
191,282,3,2023-05-02,45,246673,87158,83,7,0,0.505,0.647,600,3,1,0,0,7,54323,8,0,0
192,283,1,2022-01-01,29,419368,98335,54,1,1,0.678,0.584,736,2,0,1,0,7,77322,0,0,0
193,284,1,2022-01-01,61,529098,143493,43,4,2,0.278,0.342,690,2,1,0,0,0,71694,1,0,0
194,285,1,2022-01-01,41,628822,82911,72,5,0,0.48,0.709,612,3,1,0,0,3,72993,3,0,0
194,286,2,2022-11-01,41,615270,74947,73,4,0,0.396,0.481,653,3,0,1,0,3,133110,0,0,0
195,287,1,2022-01-01,21,318743,494667,57,10,0,0.506,0.359,668,3,0,1,0,4,344847,5,0,0
196,288,1,2022-01-01,41,141930,174743,50,1,2,0.331,0.453,681,3,1,0,0,10,23830,0,0,0
197,289,1,2022-01-01,31,487737,33749,5,10,1,0.513,0.282,688,2,0,1,0,0,381512,27,1,0
198,290,1,2022-01-01,56,777776,126686,24,0,0,0.575,0.263,700,2,1,0,0,7,49661,17,0,0
198,291,2,2022-11-01,56,811348,293470,34,0,0,0.542,0.183,674,3,1,0,0,7,66416,13,0,0
199,292,1,2022-01-01,46,191204,149516,30,10,0,0.249,0.377,746,2,1,0,0,13,97879,18,0,0
200,293,1,2022-01-01,68,444504,158429,6,11,2,0.205,0.565,764,2,0,1,1,3,99839,8,0,0
201,294,1,2022-01-01,65,409868,57101,14,4,1,0.257,0.206,588,3,1,0,0,0,75437,22,0,1
201,295,2,2022-10-01,65,440345,46082,15,5,0,0.453,0.292,589,3,0,1,0,0,68794,12,0,0
202,296,1,2022-01-01,59,613819,63077,26,8,0,0.37,0.439,627,3,1,0,1,7,171207,4,0,0
202,297,2,2022-08-01,59,630464,74693,27,8,1,0.475,0.169,574,4,1,0,1,7,180967,11,0,1
202,298,3,2022-11-01,59,575654,62294,30,7,0,0.25,0.384,592,3,0,1,1,7,138445,16,0,1
203,299,1,2022-01-01,53,298800,60348,78,2,0,0.404,0.238,662,3,1,0,0,3,110754,17,0,0
204,300,1,2022-01-01,55,606947,52201,21,9,1,0.403,0.05,620,3,1,0,0,5,31839,3,0,0
205,301,1,2022-01-01,32,593219,705034,39,2,1,0.0,0.561,661,3,0,1,0,1,136514,0,1,0
206,302,1,2022-01-01,35,486842,23476,25,3,2,0.104,0.27,785,2,0,1,0,4,63406,10,0,0
207,303,1,2022-01-01,31,242081,137541,79,10,1,0.229,0.479,658,3,0,1,0,5,7878,10,0,0
208,304,1,2022-01-01,62,195072,464458,4,5,0,0.466,0.163,669,3,0,1,0,2,17165,9,1,0
208,305,2,2022-05-02,62,217362,329012,7,7,0,0.352,0.334,703,2,0,1,0,2,14906,15,0,0
209,306,1,2022-01-01,36,324442,152975,40,5,1,0.243,0.779,800,1,1,0,0,1,15630,17,1,0
210,307,1,2022-01-01,42,357062,114794,77,10,0,0.921,0.702,692,2,1,0,0,8,376682,1,0,1
211,308,1,2022-01-01,48,386681,72732,51,9,0,0.293,0.415,716,2,1,0,0,3,475913,4,0,0
211,309,2,2022-05-02,48,425414,79792,53,8,1,0.26,0.674,684,3,1,0,0,3,541369,7,0,0
212,310,1,2022-01-01,32,217711,194026,40,9,0,0.397,0.204,663,3,0,1,0,0,30883,7,0,0
213,311,1,2022-01-01,30,436526,96592,29,3,0,0.377,0.149,650,3,1,0,0,0,1287269,4,0,0
214,312,1,2022-01-01,25,276165,89348,12,6,0,0.304,0.384,673,3,1,0,0,12,275200,11,0,1
214,313,2,2022-06-02,25,278524,81351,16,4,1,0.294,0.255,666,3,1,0,0,12,145779,9,0,0
215,314,1,2022-01-01,35,354356,234277,63,9,1,0.407,0.182,568,4,1,0,0,0,47504,12,0,0
215,315,2,2022-06-02,35,341361,157214,56,7,0,0.393,0.237,599,3,1,0,0,0,57616,16,0,0
216,316,1,2022-01-01,69,541994,115362,64,11,0,0.508,0.049,655,3,1,0,0,6,83887,11,1,0
216,317,2,2022-07-02,69,560680,107763,59,12,0,0.638,0.0,655,3,1,0,0,6,5427,9,1,0
217,318,1,2022-01-01,62,640717,89501,14,11,0,0.307,0.346,670,3,0,1,0,10,62034,12,0,0
218,319,1,2022-01-01,23,166321,340797,29,2,0,0.215,0.058,739,2,0,1,0,14,99404,7,0,0
219,320,1,2022-01-01,47,386270,115716,28,4,0,0.331,0.08,558,4,1,0,0,6,48737,3,0,0
219,321,2,2022-05-02,47,405574,96579,25,4,1,0.13,0.029,564,4,0,1,0,6,31179,9,0,0
219,322,3,2023-05-02,48,389042,131076,23,5,0,0.37,0.291,559,4,0,1,0,7,31468,5,0,0
220,323,1,2022-01-01,38,186410,334180,54,4,0,0.159,0.77,567,4,0,1,0,11,114223,4,0,1
221,324,1,2022-01-01,69,189070,267201,3,6,0,0.243,0.455,607,3,0,1,0,0,59385,15,1,0
222,325,1,2022-01-01,41,521492,115362,80,4,1,0.569,0.28,702,2,1,0,0,0,117056,3,0,0
223,326,1,2022-01-01,32,262237,36843,82,11,0,0.564,0.098,666,3,1,0,0,1,94304,1,0,0
223,327,2,2022-09-01,32,283419,56968,82,11,1,0.361,0.251,689,2,1,0,0,1,95657,2,0,0
224,328,1,2022-01-01,64,225079,96070,64,9,0,0.26,0.0,717,2,0,1,0,5,48049,5,0,0
224,329,2,2022-07-02,64,220999,154375,70,9,0,0.307,0.079,662,3,0,1,0,5,62331,12,0,0
224,330,3,2023-07-02,65,229174,178091,63,11,1,0.211,0.279,683,3,1,0,0,6,79373,12,1,0
225,331,1,2022-01-01,38,425542,15349,39,9,0,0.036,0.668,694,2,1,0,0,3,462835,0,0,0
226,332,1,2022-01-01,34,146376,51896,83,2,0,0.221,0.058,674,3,1,0,0,5,101504,8,0,0
226,333,2,2022-06-02,34,153533,56535,78,2,0,0.167,0.183,632,3,0,1,0,5,174054,5,0,1
226,334,3,2023-09-01,35,160663,53852,77,1,0,0.12,0.084,642,3,0,1,0,6,131576,15,0,0
227,335,1,2022-01-01,58,424355,287739,15,1,0,0.456,0.399,625,3,0,1,0,11,81795,6,0,0
228,336,1,2022-01-01,47,230086,620866,64,1,0,0.33,0.627,807,1,1,0,1,10,159582,5,0,0
229,337,1,2022-01-01,66,296268,120764,27,11,0,0.776,0.273,606,3,1,0,0,6,104383,6,0,1
229,338,2,2022-07-02,66,278102,138555,22,10,0,0.696,0.381,603,3,1,0,0,6,68007,15,0,0
230,339,1,2022-01-01,47,555694,270211,60,5,0,0.04,0.499,632,3,1,0,0,9,90514,1,0,0
231,340,1,2022-01-01,61,211114,161214,14,0,0,0.222,0.197,655,3,1,0,0,0,292026,18,0,0
232,341,1,2022-01-01,40,130763,234887,48,8,1,0.675,0.109,512,4,1,0,0,6,25158,0,0,0
233,342,1,2022-01-01,27,198085,67290,27,6,1,0.738,0.067,658,3,0,1,0,10,61354,1,0,0
233,343,2,2022-10-01,27,184866,41785,22,5,0,0.705,0.024,630,3,1,0,0,10,91902,8,0,0
233,344,3,2022-09-01,27,205773,50074,20,5,0,0.83,0.08,663,3,1,0,0,10,48251,14,0,0
234,345,1,2022-01-01,64,411291,35819,49,2,1,0.236,0.269,591,3,0,1,0,7,10696,2,0,0
235,346,1,2022-01-01,29,751232,79808,62,10,0,0.363,0.457,832,1,1,0,0,12,68312,14,0,0
235,347,2,2022-07-02,29,727062,91717,64,10,0,0.214,0.594,830,1,0,1,0,12,132469,11,0,0
235,348,3,2022-09-01,29,723521,79980,67,10,0,0.255,0.603,834,1,0,1,0,12,83780,12,0,0
236,349,1,2022-01-01,27,436286,95094,45,6,0,0.585,0.0,747,2,0,1,0,7,19686,14,0,0
236,350,2,2022-11-01,27,464686,89779,37,7,1,0.641,0.022,742,2,0,1,0,7,7722,18,0,0
237,351,1,2022-01-01,50,405724,873449,22,1,0,0.186,0.74,598,3,0,1,0,5,6568,17,1,0
238,352,1,2022-01-01,26,158604,119306,35,6,0,0.291,0.588,648,3,0,1,0,4,26464,4,0,0
238,353,2,2022-09-01,26,146360,157906,37,8,0,0.471,0.625,643,3,0,1,0,4,24079,1,0,0
239,354,1,2022-01-01,58,305681,468606,55,0,1,0.049,0.276,633,3,1,0,0,0,337120,23,0,0
240,355,1,2022-01-01,35,271325,74425,18,2,1,0.84,0.423,678,3,1,0,0,0,48102,6,0,0
241,356,1,2022-01-01,47,365094,134221,6,4,0,0.342,0.45,627,3,0,1,0,3,70938,4,0,0
241,357,2,2022-10-01,47,439015,155387,11,5,0,0.24,0.348,634,3,1,0,0,3,42758,7,0,0
242,358,1,2022-01-01,42,1488827,147482,61,11,2,0.198,0.177,670,3,0,1,0,6,43528,0,0,0
242,359,2,2022-11-01,42,1500838,131865,53,9,0,0.311,0.062,700,2,0,1,0,6,89712,3,0,0
243,360,1,2022-01-01,29,297127,131437,73,7,0,0.166,0.1,656,3,1,0,0,0,106430,0,0,0
244,361,1,2022-01-01,58,149481,132270,54,6,0,0.414,0.29,744,2,0,1,0,4,1849556,0,0,0
245,362,1,2022-01-01,43,504254,62650,48,2,1,0.432,0.296,736,2,0,1,0,0,26026,2,0,0
245,363,2,2022-06-02,43,453446,197154,44,1,0,0.281,0.528,705,2,1,0,0,0,7893,5,0,0
246,364,1,2022-01-01,59,662427,94732,51,5,0,0.221,0.172,639,3,1,0,0,5,235412,2,0,0
246,365,2,2022-06-02,59,720840,145380,55,4,0,0.293,0.222,635,3,0,1,0,5,166611,12,1,0
247,366,1,2022-01-01,23,681385,44226,14,8,0,0.581,0.21,600,3,1,0,0,7,111873,6,0,0
247,367,2,2022-05-02,23,672257,41738,14,8,1,0.386,0.0,586,3,0,1,0,7,124013,4,0,0
248,368,1,2022-01-01,68,320913,22549,66,9,0,0.18,0.15,658,3,1,0,0,11,50995,4,0,0
249,369,1,2022-01-01,36,309786,273257,72,8,0,0.221,0.169,701,2,1,0,0,11,230359,0,0,0
250,370,1,2022-01-01,61,557068,686186,10,10,1,0.17,0.184,573,4,0,1,0,13,9345,6,1,0
251,371,1,2022-01-01,51,328822,72172,65,2,0,0.471,0.324,670,3,0,1,0,5,66624,3,0,0
251,372,2,2022-11-01,51,371804,82526,56,1,0,0.541,0.499,627,3,1,0,0,5,43549,0,0,0
252,373,1,2022-01-01,35,520432,130212,30,6,1,0.43,0.705,657,3,1,0,0,6,93712,0,0,0
252,374,2,2022-07-02,35,514247,208707,37,5,0,0.453,0.733,668,3,0,1,0,6,24824,4,0,0
253,375,1,2022-01-01,38,978437,64884,31,2,1,0.517,0.252,585,3,0,1,0,6,101868,8,0,0
254,376,1,2022-01-01,28,240022,66691,81,11,0,0.403,0.228,737,2,1,0,0,6,161561,12,0,0
255,377,1,2022-01-01,43,297127,66924,47,1,0,0.102,0.463,583,3,1,0,0,6,134321,6,0,0
256,378,1,2022-01-01,30,381443,13998,19,4,0,0.535,0.178,635,3,1,0,0,0,29666,6,0,0
256,379,2,2022-11-01,30,413526,22121,14,3,0,0.642,0.022,671,3,0,1,0,0,24287,8,0,0
257,380,1,2022-01-01,68,163638,104853,17,0,0,0.495,0.479,565,4,0,1,0,5,70122,16,0,0
257,381,2,2022-10-01,68,150857,96446,15,1,0,0.616,0.502,561,4,1,0,0,5,85989,14,1,0
258,382,1,2022-01-01,54,554984,33012,6,11,1,0.23,0.421,659,3,0,1,0,0,95948,11,0,0
259,383,1,2022-01-01,69,200320,55583,36,3,1,0.292,0.28,645,3,0,1,0,8,79373,3,0,0
260,384,1,2022-01-01,32,262343,187491,65,10,0,0.429,0.065,683,3,0,1,0,1,37435,17,0,0
261,385,1,2022-01-01,56,573016,182476,73,2,2,0.128,0.137,674,3,1,0,0,2,12636,9,0,0
262,386,1,2022-01-01,55,309751,159382,29,5,1,0.122,0.861,685,2,0,1,0,3,72210,4,0,0
262,387,2,2022-08-01,55,305874,170185,26,7,1,0.498,0.805,715,2,0,1,0,3,92111,10,0,1
263,388,1,2022-01-01,28,254910,64848,16,7,0,0.404,0.269,655,3,1,0,0,7,77103,8,0,0
264,389,1,2022-01-01,40,690334,274416,43,9,1,0.474,0.342,734,2,0,1,0,5,9902,8,0,0
265,390,1,2022-01-01,67,418251,85999,17,3,0,0.341,0.582,704,2,1,0,0,6,43839,13,0,0
265,391,2,2022-05-02,67,429525,146451,19,2,0,0.31,0.332,664,3,1,0,0,6,51705,4,0,0
265,392,3,2023-05-02,68,390541,152153,21,2,0,0.262,0.54,669,3,0,1,0,7,51274,12,0,0
266,393,1,2022-01-01,27,486854,52061,62,9,1,0.91,0.415,685,2,1,0,0,11,617973,10,0,1
267,394,1,2022-01-01,24,187743,73245,36,9,1,0.369,0.534,610,3,0,1,0,9,31338,13,0,0
268,395,1,2022-01-01,59,344799,119621,75,5,0,0.863,0.334,836,1,0,1,0,3,97402,22,0,1
269,396,1,2022-01-01,38,968403,532902,81,1,0,0.362,0.433,581,3,0,1,1,10,12225,16,1,0
270,397,1,2022-01-01,24,138481,75311,25,5,0,0.318,0.21,670,3,0,1,1,8,35749,14,0,0
271,398,1,2022-01-01,32,784076,78872,39,5,0,0.296,0.44,756,2,1,0,0,15,53911,2,0,0
272,399,1,2022-01-01,29,175096,30863,46,9,1,0.255,0.391,611,3,1,0,0,11,154794,0,0,0
273,400,1,2022-01-01,39,512251,39801,39,8,1,0.274,0.562,692,2,1,0,0,3,82254,8,0,0
274,401,1,2022-01-01,28,493472,123199,39,8,0,0.402,0.573,683,3,1,0,0,8,57584,3,0,1
275,402,1,2022-01-01,29,358938,451158,29,3,0,0.087,0.321,754,2,0,1,0,4,346141,0,0,1
275,403,2,2022-10-01,29,348182,561927,30,2,1,0.14,0.161,751,2,1,0,0,4,326578,6,0,0
276,404,1,2022-01-01,53,470762,178793,30,9,0,0.042,0.406,735,2,1,0,0,0,46822,1,0,0
277,405,1,2022-01-01,39,182152,69389,58,7,0,0.116,0.351,699,2,0,1,1,0,96799,3,0,0
278,406,1,2022-01-01,51,244668,55355,19,8,1,0.31,0.371,668,3,0,1,0,0,30478,0,0,0
279,407,1,2022-01-01,30,216800,53699,81,11,0,0.396,0.721,692,2,1,0,0,4,78022,4,0,0
279,408,2,2022-08-01,30,228029,61762,78,10,0,0.37,0.761,696,2,1,0,0,4,115923,1,0,1
280,409,1,2022-01-01,37,404518,31720,23,6,0,0.379,0.317,614,3,0,1,0,2,123574,7,0,0
280,410,2,2022-05-02,37,463606,29206,20,8,1,0.491,0.538,660,3,1,0,0,2,107541,0,0,1
281,411,1,2022-01-01,42,730137,106058,41,11,0,0.0,0.312,641,3,1,0,0,3,92984,18,0,0
282,412,1,2022-01-01,51,279985,207955,28,2,0,0.369,0.466,600,3,1,0,0,6,964716,0,0,0
283,413,1,2022-01-01,44,606487,212813,11,3,0,0.076,0.19,642,3,0,1,0,0,80931,14,0,0
284,414,1,2022-01-01,65,551726,22352,29,2,0,0.524,0.441,491,4,0,1,0,6,82184,0,1,0
285,415,1,2022-01-01,24,184276,661716,71,2,1,0.627,0.359,600,3,0,1,0,15,36991,16,1,0
286,416,1,2022-01-01,47,297834,144705,18,10,1,0.279,0.251,749,2,0,1,0,2,27623,23,0,0
287,417,1,2022-01-01,28,465286,62876,21,4,0,0.55,0.335,680,3,0,1,0,0,51291,20,0,0
288,418,1,2022-01-01,25,274105,301256,69,12,0,0.659,0.434,685,2,0,1,0,0,370107,12,0,0
289,419,1,2022-01-01,62,234124,188889,73,0,0,0.213,0.134,609,3,1,0,0,10,68746,8,0,0
290,420,1,2022-01-01,44,200562,118487,33,10,0,0.257,0.0,616,3,1,0,0,6,129621,1,0,0
291,421,1,2022-01-01,59,331960,183148,55,11,0,0.369,0.812,557,4,0,1,0,5,384192,20,0,0
291,422,2,2022-08-01,59,337633,254078,56,10,1,0.484,0.514,553,4,0,1,0,5,247909,7,1,0
292,423,1,2022-01-01,31,192771,109085,38,1,1,0.567,0.353,666,3,1,0,0,3,68034,0,0,0
293,424,1,2022-01-01,26,403413,34823,44,10,0,0.608,0.32,623,3,0,1,0,3,26625,0,0,0
293,425,2,2022-10-01,26,448563,39104,47,12,0,0.506,0.492,608,3,0,1,0,3,29512,6,1,0
293,426,3,2022-09-01,26,426775,59457,51,11,0,0.37,0.383,624,3,0,1,0,3,29569,0,0,0
294,427,1,2022-01-01,24,236291,101531,19,6,1,0.152,0.292,609,3,1,0,0,0,36948,4,0,0
295,428,1,2022-01-01,42,234630,104265,85,7,0,0.427,0.614,672,3,0,1,0,10,243556,14,0,0
295,429,2,2022-11-01,42,247072,124594,80,6,0,0.405,0.838,657,3,0,1,0,10,320947,16,0,0
296,430,1,2022-01-01,61,381269,710473,43,2,2,0.0,0.325,643,3,1,0,0,1,195630,13,0,1
296,431,2,2022-10-01,61,366745,884880,45,1,1,0.02,0.236,618,3,1,0,0,1,327762,15,0,0
296,432,3,2023-03-02,62,390243,874282,49,3,2,0.087,0.297,659,3,1,0,0,2,345596,15,0,0
297,433,1,2022-01-01,32,427374,101927,81,1,1,0.229,0.561,711,2,0,1,0,12,12820,8,0,0
297,434,2,2022-07-02,32,460928,116571,78,0,1,0.44,0.509,697,2,0,1,0,12,59290,8,0,0
297,435,3,2023-03-02,33,495900,96368,79,1,0,0.381,0.631,689,2,0,1,0,13,34211,11,0,0
298,436,1,2022-01-01,30,475349,151896,27,7,0,0.244,0.174,695,2,0,1,0,9,33744,17,0,0
298,437,2,2022-06-02,30,496588,163023,29,7,0,0.285,0.18,674,3,1,0,0,9,26117,17,0,1
299,438,1,2022-01-01,37,417926,76712,54,5,0,0.823,0.102,664,3,0,1,0,3,281719,10,0,0
299,439,2,2022-08-01,37,448478,88326,53,5,0,0.605,0.222,710,2,0,1,0,3,365769,4,0,0
300,440,1,2022-01-01,48,263005,47426,59,6,2,0.184,0.705,622,3,1,0,0,9,135513,4,0,0
300,441,2,2022-08-01,48,278161,45366,64,6,2,0.276,0.574,628,3,0,1,0,9,142616,6,0,0
301,442,1,2022-01-01,42,454789,368741,19,4,0,0.193,0.307,589,3,0,1,0,4,15497,13,0,0
301,443,2,2022-06-02,42,431018,534479,17,4,1,0.082,0.355,646,3,1,0,0,4,30754,10,0,0
302,444,1,2022-01-01,49,361683,118246,43,5,1,0.471,0.162,584,3,0,1,0,0,127408,3,0,0
303,445,1,2022-01-01,57,179652,53901,67,3,2,0.542,0.477,699,2,0,1,0,6,155451,0,0,0
304,446,1,2022-01-01,32,187271,74255,55,0,0,0.364,0.609,661,3,0,1,0,4,0,11,0,1
305,447,1,2022-01-01,51,478897,204479,40,10,0,0.883,0.296,708,2,0,1,0,10,56540,21,0,1
305,448,2,2022-10-01,51,477935,134096,37,8,0,0.617,0.431,701,2,1,0,0,10,50106,3,0,0
306,449,1,2022-01-01,52,486738,166250,26,11,1,0.97,0.921,591,3,1,0,0,8,69730,16,1,0
307,450,1,2022-01-01,52,403225,226511,53,7,1,0.435,0.609,566,4,0,1,0,9,27962,4,1,0
308,451,1,2022-01-01,32,121518,45418,40,5,1,0.561,0.157,626,3,1,0,0,2,28343,13,0,0
308,452,2,2022-11-01,32,124997,51675,41,7,0,0.593,0.127,675,3,1,0,0,2,22873,7,0,0
309,453,1,2022-01-01,35,366460,22781,35,11,0,0.446,0.732,747,2,0,1,0,0,78138,19,0,0
310,454,1,2022-01-01,67,237928,183245,10,6,1,0.401,0.0,596,3,1,0,0,4,789810,12,0,1
311,455,1,2022-01-01,40,722820,156157,62,2,1,0.591,0.555,639,3,1,0,1,7,189428,13,1,0
312,456,1,2022-01-01,43,180583,91092,32,5,1,0.46,0.382,736,2,0,1,0,3,183641,10,0,0
313,457,1,2022-01-01,66,241554,19424,86,3,0,0.66,0.149,687,2,0,1,0,11,48816,0,0,0
314,458,1,2022-01-01,69,288449,56219,37,7,0,0.442,0.363,699,2,1,0,0,10,747075,3,0,0
315,459,1,2022-01-01,30,521173,77078,87,6,4,0.156,0.404,634,3,0,1,0,1,89850,7,0,0
316,460,1,2022-01-01,62,252997,89188,7,9,2,0.005,0.428,673,3,1,0,0,6,94497,8,0,1
317,461,1,2022-01-01,67,305884,24598,69,10,1,0.235,0.39,642,3,1,0,0,0,8528,6,0,0
318,462,1,2022-01-01,33,267533,78399,23,8,0,0.0,0.559,632,3,0,1,0,7,41380,14,0,0
318,463,2,2022-05-02,33,279188,124118,25,9,0,0.041,0.479,630,3,0,1,0,7,33000,11,0,0
319,464,1,2022-01-01,36,477086,206791,69,0,0,0.298,0.252,794,2,1,0,0,2,76565,0,0,0
320,465,1,2022-01-01,34,68579,72317,8,4,1,0.262,0.452,720,2,0,1,0,9,146401,4,0,0
320,466,2,2022-09-01,34,71299,58216,8,6,1,0.358,0.216,713,2,0,1,0,9,138658,10,0,0
320,467,3,2022-12-31,35,70395,58391,4,6,2,0.273,0.454,756,2,1,0,0,10,154321,13,1,0
321,468,1,2022-01-01,50,445595,129252,68,2,1,0.139,0.185,562,4,0,1,0,0,67638,14,0,0
321,469,2,2022-09-01,50,421329,235522,63,3,0,0.253,0.338,574,4,0,1,0,0,54639,5,0,0
321,470,3,2023-03-02,51,470631,214023,70,2,0,0.259,0.219,568,4,1,0,0,1,91824,5,1,0
322,471,1,2022-01-01,43,474912,43825,74,4,0,0.127,0.677,796,1,1,0,0,6,16017,7,0,0
323,472,1,2022-01-01,35,399023,251631,77,6,1,1.129,0.437,666,3,1,0,0,2,493572,4,0,0
324,473,1,2022-01-01,36,375319,60765,9,3,2,0.206,0.718,706,2,0,1,0,2,371136,18,0,0
325,474,1,2022-01-01,21,299211,124803,35,7,0,0.543,0.636,634,3,0,1,0,5,406087,8,0,0
325,475,2,2022-11-01,21,289704,286565,41,6,0,0.587,0.493,640,3,1,0,0,5,314840,15,0,1
326,476,1,2022-01-01,60,639132,162981,36,6,0,0.997,0.606,650,3,1,0,0,4,22180,16,0,0
326,477,2,2022-07-02,60,577092,166615,34,8,0,0.712,0.601,611,3,1,0,0,4,26187,1,0,0
327,478,1,2022-01-01,57,292901,72299,58,11,0,0.206,0.168,711,2,1,0,0,11,122002,7,0,0
327,479,2,2022-08-01,57,308253,63271,57,10,1,0.079,0.14,674,3,0,1,0,11,99256,4,0,0
328,480,1,2022-01-01,34,341718,84819,76,10,0,0.036,0.081,706,2,1,0,0,11,13799,13,0,0
329,481,1,2022-01-01,30,908910,314671,8,10,0,0.29,0.271,630,3,0,1,0,5,25203,9,0,0
329,482,2,2022-05-02,30,985602,374211,6,11,0,0.343,0.467,614,3,1,0,0,5,26713,6,0,0
330,483,1,2022-01-01,32,253032,53231,42,4,1,0.357,0.701,624,3,0,1,0,12,118892,0,0,0
331,484,1,2022-01-01,31,437966,126066,64,0,0,0.321,0.207,634,3,0,1,0,10,232680,5,0,0
331,485,2,2022-10-01,31,469997,120412,62,1,1,0.459,0.131,675,3,1,0,0,10,209630,12,0,1
332,486,1,2022-01-01,64,251451,261175,7,11,0,0.255,0.478,663,3,0,1,0,4,87613,1,0,0
333,487,1,2022-01-01,29,612793,192111,40,0,1,0.592,0.656,720,2,1,0,0,10,527611,4,0,0
333,488,2,2022-06-02,29,700866,286097,29,0,0,0.539,0.492,679,3,0,1,0,10,707024,0,0,0
334,489,1,2022-01-01,43,331890,229053,9,3,1,0.357,0.353,709,2,1,0,0,3,49271,11,0,0
334,490,2,2022-08-01,43,357234,254899,9,3,0,0.312,0.059,716,2,1,0,0,3,69126,14,0,0
335,491,1,2022-01-01,31,224186,242202,62,7,0,0.685,0.339,625,3,1,0,0,7,59680,14,0,1
336,492,1,2022-01-01,56,668244,140360,38,12,0,0.0,0.776,653,3,0,1,0,10,80948,0,1,0
